code,name,market,sector,status,priceStatus,financialStatus,metricSource,action,lastClose,priceJudgement,financialError
1450,ＴＡＮＡＫＥＮ,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1367,見送り寄り,
145A,Ｌ　ｉｓ　Ｂ,グロース（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,805,見送り寄り,
146A,コロンビア・ワークス,スタンダード（内国株式）,不動産業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,3170,中立,
147A,ソラコム,グロース（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1060,中立,
148A,ハッチ・ワーク,グロース（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1666,見送り寄り,
1491,中外鉱業,スタンダード（内国株式）,非鉄金属,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,728,良さそう,
149A,シンカ,グロース（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,756,良さそう,
150A,ＪＳＨ,グロース（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,361,見送り寄り,
1514,住石ホールディングス,スタンダード（内国株式）,鉱業,自動チェック完了,月次価格取得済み,財務取得済み,confirmed,ランキング判定に利用,555,良さそう,
1515,日鉄鉱業,プライム（内国株式）,鉱業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2375,良さそう,
1518,三井松島ホールディングス,プライム（内国株式）,その他製品,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1543,中立,
151A,ダイブ,グロース（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,636,見送り寄り,
153A,カウリス,グロース（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1315,見送り寄り,
155A,情報戦略テクノロジー,グロース（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,884,良さそう,
156A,マテリアルグループ,グロース（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/02,ランキング判定に利用,894,中立,
157A,グリーンモンスター,グロース（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,918,良さそう,
1605,ＩＮＰＥＸ,プライム（内国株式）,鉱業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,3388,良さそう,
160A,アズパートナーズ,スタンダード（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2016,見送り寄り,
1662,石油資源開発,プライム（内国株式）,鉱業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1670,中立,
1663,Ｋ＆Ｏエナジーグループ,プライム（内国株式）,鉱業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1845,中立,
166A,タスキホールディングス,グロース（内国株式）,不動産業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1096,良さそう,
167A,リョーサン菱洋ホールディングス,プライム（内国株式）,卸売業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2734,中立,
168A,イタミアート,グロース（内国株式）,その他製品,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/04,ランキング判定に利用,1066,中立,
1711,ＳＤＳホールディングス,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,238,良さそう,
1716,第一カッター興業,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1424,中立,
1717,明豊ファシリティワークス,スタンダード（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,944,見送り寄り,
1718,美樹工業,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,6890,中立,
1719,安藤・間,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1826,中立,
1720,東急建設,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1199,良さそう,
1721,コムシスホールディングス,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,5350,中立,
1723,日本電技,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2421,良さそう,
1724,シンクレイヤ,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,684,見送り寄り,
1726,ビーアールホールディングス,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,526.0,取得失敗,
1736,オーテック,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2589,良さそう,
173A,ハンモック,グロース（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1399,見送り寄り,
1758,太洋基礎工業,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/04,ランキング判定に利用,2426,見送り寄り,
175A,Ｗｉｌｌ　Ｓｍａｒｔ,グロース（内国株式）,情報・通信業,補完チェック完了,月次価格取得済み,財務補完済み,completionEstimate,補完データでチャートと広域判定に利用,588,見送り寄り,BPS、純資産、株数推定が不足
1762,高松コンストラクショングループ,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,3625,中立,
1764,工藤建設,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2719,中立,
1766,東建コーポレーション,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/04,ランキング判定に利用,13120,見送り寄り,
1768,ソネック,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1058,中立,
1770,藤田エンジニアリング,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2100,中立,
177A,コージンバイオ,グロース（内国株式）,化学,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,856,中立,
1780,ヤマウラ,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1484,中立,
1783,ｆａｎｔａｓｉｓｔａ,スタンダード（内国株式）,不動産業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,50,見送り寄り,
1786,オリエンタル白石,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,355,中立,
1787,ナカボーテック,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,5750,中立,
1788,三東工業社,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,4300,見送り寄り,
1793,大本組,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1965,良さそう,
1795,マサル,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,4955,良さそう,
1798,守谷商会,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1130,中立,
1799,第一建設工業,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,3410,中立,
1801,大成建設,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,14050,良さそう,
1802,大林組,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,3255,良さそう,
1803,清水建設,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2501,良さそう,
1807,佐藤渡辺,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1819,中立,
1808,長谷工コーポレーション,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2836,中立,
1810,松井建設,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1415,中立,
1811,錢高組,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,8120,中立,
1812,鹿島建設,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,5840,良さそう,
1813,不動テトラ,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2705,中立,
1814,大末建設,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,confirmed,ランキング判定に利用,3455,中立,
1815,鉄建建設,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,4590,中立,
1820,西松建設,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,5395,中立,
1822,大豊建設,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,801,良さそう,
1826,佐田建設,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1046,見送り寄り,
1827,ナカノフドー建設,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1264,良さそう,
1828,田辺工業,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2452,中立,
1833,奥村組,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,5680,良さそう,
1835,東鉄工業,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,4225,中立,
1840,土屋ホールディングス,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/04,ランキング判定に利用,238,中立,
1844,大盛工業,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/04,ランキング判定に利用,503,中立,
1847,イチケン,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2630,良さそう,
1848,富士ピー・エス,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,668,良さそう,
184A,学びエイド,グロース（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/04,ランキング判定に利用,303,見送り寄り,
1850,南海辰村建設,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,440,中立,
1852,淺沼組,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,851,良さそう,
1853,森組,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,326,中立,
1860,戸田建設,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1597,良さそう,
1861,熊谷組,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1491,中立,
1866,北野建設,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1182,中立,
1867,植木組,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2564,良さそう,
186A,アストロスケールホールディングス,グロース（内国株式）,サービス業,補完チェック完了,月次価格取得済み,財務補完済み,completionEstimate,補完データでチャートと広域判定に利用,1073,中立,BPS、純資産、株数推定が不足
1870,矢作建設工業,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1868,見送り寄り,
1871,ピーエス・コンストラクション,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2197,良さそう,
1873,日本ハウスホールディングス,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/04,ランキング判定に利用,309,見送り寄り,
1878,大東建託,プライム（内国株式）,不動産業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,3192,良さそう,
1879,新日本建設,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2095,中立,
1882,東亜道路工業,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1586,中立,
1885,東亜建設工業,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2064,良さそう,
1887,日本国土開発,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/02,ランキング判定に利用,533,中立,
1888,若築建設,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,3320,中立,
1893,五洋建設,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1662,中立,
1897,金下建設,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,confirmed,ランキング判定に利用,3180,良さそう,
1898,世紀東急工業,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1462,中立,
1899,福田組,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,3700,見送り寄り,
189A,Ｄ＆Ｍカンパニー,グロース（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/02,ランキング判定に利用,973,見送り寄り,
1904,大成温調,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,5120,中立,
1905,テノックス,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1506,良さそう,
1909,日本ドライケミカル,スタンダード（内国株式）,機械,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,3695,中立,
190A,Ｃｈｏｒｄｉａ　Ｔｈｅｒａｐｅｕｔｉｃｓ,グロース（内国株式）,医薬品,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/02,ランキング判定に利用,78,中立,
1911,住友林業,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1360,見送り寄り,
1914,日本基礎技術,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,677,良さそう,
1921,巴コーポレーション,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1681,中立,
1925,大和ハウス工業,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,4545,中立,
1926,ライト工業,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,4070,良さそう,
1928,積水ハウス,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/04,ランキング判定に利用,3505,中立,
1929,日特建設,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1126,良さそう,
192A,インテグループ,グロース（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/02,ランキング判定に利用,1235,未約定,
1930,北陸電気工事,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1617,中立,
1934,ユアテック,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2410,中立,
1938,日本リーテック,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2588,良さそう,
1939,四電工,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1998,良さそう,
1941,中電工,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,5220,中立,
1942,関電工,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,6468,中立,
1944,きんでん,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,7792,中立,
1945,東京エネシス,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2070,中立,
1946,トーエネック,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2185,見送り寄り,
1948,弘電社,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,11420,良さそう,
194A,ＷＯＬＶＥＳ　ＨＡＮＤ,グロース（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1665,良さそう,
1950,日本電設工業,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,4210,良さそう,
1951,エクシオグループ,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2700,良さそう,
1952,新日本空調,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,3705,中立,
1959,クラフティア,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,9007,中立,
195A,ＭＵＳＣＡＴ　ＧＲＯＵＰ,グロース（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,679,中立,
1960,サンテック,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1511,良さそう,
1961,三機工業,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2640,良さそう,
1963,日揮ホールディングス,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2345.5,良さそう,
1964,中外炉工業,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,4020,見送り寄り,
1965,テクノ菱和,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,6200,良さそう,
1966,高田工業所,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1725,見送り寄り,
1967,ヤマト,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1997,見送り寄り,
1968,太平電業,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2519,良さそう,
1969,高砂熱学工業,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,4883,中立,
196A,ＭＦＳ,グロース（内国株式）,その他金融業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,259,中立,
1972,三晃金属工業,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1246,見送り寄り,
1975,朝日工業社,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,4560,中立,
1976,明星工業,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1821,中立,
1979,大氣社,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,4705,中立,
197A,タウンズ,スタンダード（内国株式）,医薬品,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,467,見送り寄り,
1980,ダイダン,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2798,見送り寄り,
1981,協和日成,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1315,見送り寄り,
1982,日比谷総合設備,プライム（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,3055,良さそう,
198A,ＰｏｓｔＰｒｉｍｅ,グロース（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/02,ランキング判定に利用,145,中立,
1992,神田通信機,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2912,中立,
1994,高橋カーテンウォール工業,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,562,良さそう,
1997,暁飯島工業,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/02,ランキング判定に利用,4115,中立,
2001,ニップン,プライム（内国株式）,食料品,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2830,中立,
2002,日清製粉グループ本社,プライム（内国株式）,食料品,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2048.5,中立,
2003,日東富士製粉,スタンダード（内国株式）,食料品,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1771,中立,
2004,昭和産業,プライム（内国株式）,食料品,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,3485,良さそう,
2009,鳥越製粉,スタンダード（内国株式）,食料品,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1085,見送り寄り,
2053,中部飼料,プライム（内国株式）,食料品,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1925,良さそう,
2055,日和産業,スタンダード（内国株式）,食料品,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,333,中立,
205A,ロゴスホールディングス,グロース（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/02,ランキング判定に利用,1694,中立,
2060,フィード・ワン,プライム（内国株式）,食料品,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1272,中立,
206A,ＰＲＩＳＭ　ＢｉｏＬａｂ,グロース（内国株式）,医薬品,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,148,中立,
208A,構造計画研究所ホールディングス,スタンダード（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2894,見送り寄り,
2108,日本甜菜製糖,プライム（内国株式）,食料品,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,4920,良さそう,
2109,ＤＭ三井製糖,プライム（内国株式）,食料品,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,3345,中立,
2112,塩水港精糖,スタンダード（内国株式）,食料品,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,448,中立,
2114,フジ日本,スタンダード（内国株式）,食料品,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,630,中立,
2117,ウェルネオシュガー,プライム（内国株式）,食料品,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2707,中立,
211A,カドス・コーポレーション,スタンダード（内国株式）,建設業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/04,ランキング判定に利用,3790,見送り寄り,
2120,ＬＩＦＵＬＬ,プライム（内国株式）,サービス業,補完チェック完了,月次価格取得済み,財務補完済み,completionEstimate,補完データでチャートと広域判定に利用,199,見送り寄り,BPS、純資産、株数推定が不足
2121,ＭＩＸＩ,プライム（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2942,中立,
2122,インタースペース,スタンダード（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1379,良さそう,
2124,ジェイエイシーリクルートメント,プライム（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,877,見送り寄り,
2127,日本Ｍ＆Ａセンターホールディングス,プライム（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,682,見送り寄り,
212A,フィットイージー,プライム（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/04,ランキング判定に利用,2858,中立,
2130,メンバーズ,プライム（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1074,見送り寄り,
2134,北浜キャピタルパートナーズ,スタンダード（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,27,見送り寄り,
2136,ヒップ,スタンダード（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1528,中立,
2138,クルーズ,スタンダード（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,425,見送り寄り,
2139,中広,スタンダード（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,511,中立,
2146,ＵＴグループ,プライム（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,178,中立,
2148,アイティメディア,プライム（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1181,中立,
2152,幼児活動研究会,スタンダード（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1448,見送り寄り,
